timestamp, index, memory.used [MiB], utilization.gpu [%], clocks.current.graphics [MHz], clocks.current.sm [MHz], power.draw [W], temperature.gpu, pstate, clocks_event_reasons.active
2026/08/26 21:19:26.191, 0, 20768 MiB, 84 %, 1950 MHz, 1950 MHz, 200.88 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:27.191, 0, 20768 MiB, 83 %, 1950 MHz, 1950 MHz, 199.36 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:28.191, 0, 20768 MiB, 84 %, 1950 MHz, 1950 MHz, 200.92 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:29.192, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 199.51 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:30.192, 0, 20776 MiB, 85 %, 1950 MHz, 1950 MHz, 190.06 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:31.192, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 200.54 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:32.192, 0, 20776 MiB, 82 %, 1950 MHz, 1950 MHz, 199.76 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:33.192, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 200.86 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:34.193, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 200.33 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:35.193, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 200.21 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:36.193, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 198.45 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:37.193, 0, 20776 MiB, 82 %, 1950 MHz, 1950 MHz, 199.15 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:38.193, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 199.79 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:39.194, 0, 20776 MiB, 82 %, 1950 MHz, 1950 MHz, 199.60 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:40.194, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 199.67 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:41.194, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 199.69 W, 59, P2, 0x0000000000000000
2026/08/26 21:19:42.194, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 199.28 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:43.194, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 198.63 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:44.195, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 200.76 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:45.195, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 199.58 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:46.195, 0, 20776 MiB, 85 %, 1950 MHz, 1950 MHz, 199.23 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:47.195, 0, 20776 MiB, 80 %, 1950 MHz, 1950 MHz, 198.98 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:48.195, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 199.45 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:49.195, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 199.63 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:50.195, 0, 20776 MiB, 48 %, 1950 MHz, 1950 MHz, 199.17 W, 59, P2, 0x0000000000000000
2026/08/26 21:19:51.196, 0, 20776 MiB, 85 %, 1950 MHz, 1950 MHz, 199.82 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:52.196, 0, 20776 MiB, 85 %, 1950 MHz, 1950 MHz, 199.10 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:53.196, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 199.25 W, 59, P2, 0x0000000000000000
2026/08/26 21:19:54.196, 0, 20776 MiB, 85 %, 1950 MHz, 1950 MHz, 198.25 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:55.196, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 198.31 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:56.197, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 199.84 W, 59, P2, 0x0000000000000000
2026/08/26 21:19:57.197, 0, 20776 MiB, 82 %, 1950 MHz, 1950 MHz, 198.79 W, 59, P2, 0x0000000000000000
2026/08/26 21:19:58.197, 0, 20776 MiB, 82 %, 1950 MHz, 1950 MHz, 198.53 W, 60, P2, 0x0000000000000000
2026/08/26 21:19:59.197, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 199.35 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:00.198, 0, 20776 MiB, 82 %, 1950 MHz, 1950 MHz, 201.24 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:01.198, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 199.45 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:02.198, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 198.52 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:03.198, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 199.93 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:04.198, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 199.17 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:05.199, 0, 20776 MiB, 82 %, 1950 MHz, 1950 MHz, 200.78 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:06.199, 0, 20776 MiB, 85 %, 1950 MHz, 1950 MHz, 199.32 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:07.199, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 199.01 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:08.199, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 200.16 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:09.199, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 199.17 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:10.200, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 200.91 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:11.200, 0, 20776 MiB, 69 %, 1950 MHz, 1950 MHz, 194.98 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:12.200, 0, 20776 MiB, 85 %, 1950 MHz, 1950 MHz, 199.37 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:13.200, 0, 20776 MiB, 82 %, 1950 MHz, 1950 MHz, 198.44 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:14.200, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 199.95 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:15.201, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 199.00 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:16.201, 0, 20776 MiB, 85 %, 1950 MHz, 1950 MHz, 200.94 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:17.201, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 199.96 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:18.201, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 199.42 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:19.201, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 199.46 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:20.201, 0, 20776 MiB, 82 %, 1950 MHz, 1950 MHz, 199.42 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:21.201, 0, 20776 MiB, 85 %, 1950 MHz, 1950 MHz, 199.17 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:22.202, 0, 20776 MiB, 31 %, 1950 MHz, 1950 MHz, 195.03 W, 58, P2, 0x0000000000000000
2026/08/26 21:20:23.202, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 196.65 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:24.202, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 199.55 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:25.202, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 198.82 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:26.202, 0, 20776 MiB, 85 %, 1950 MHz, 1950 MHz, 198.96 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:27.202, 0, 20776 MiB, 81 %, 1950 MHz, 1950 MHz, 197.98 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:28.202, 0, 20776 MiB, 85 %, 1950 MHz, 1950 MHz, 199.06 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:29.203, 0, 20776 MiB, 86 %, 1950 MHz, 1950 MHz, 198.51 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:30.203, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 199.19 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:31.203, 0, 20776 MiB, 85 %, 1950 MHz, 1950 MHz, 197.77 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:32.203, 0, 20776 MiB, 82 %, 1950 MHz, 1950 MHz, 199.76 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:33.204, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 175.19 W, 58, P0, 0x0000000000000000
2026/08/26 21:20:34.211, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 157.82 W, 58, P2, 0x0000000000000000
2026/08/26 21:20:35.212, 0, 346 MiB, 6 %, 1950 MHz, 1950 MHz, 151.97 W, 57, P2, 0x0000000000000000
2026/08/26 21:20:36.212, 0, 346 MiB, 6 %, 1695 MHz, 1695 MHz, 136.62 W, 56, P2, 0x0000000000000000
2026/08/26 21:20:37.212, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 133.82 W, 57, P2, 0x0000000000000000
2026/08/26 21:20:38.212, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 157.71 W, 57, P2, 0x0000000000000000
2026/08/26 21:20:39.212, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 158.21 W, 57, P2, 0x0000000000000000
2026/08/26 21:20:40.212, 0, 19362 MiB, 99 %, 1950 MHz, 1950 MHz, 158.31 W, 57, P2, 0x0000000000000000
2026/08/26 21:20:41.212, 0, 19362 MiB, 99 %, 1950 MHz, 1950 MHz, 157.67 W, 57, P2, 0x0000000000000000
2026/08/26 21:20:42.213, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 158.12 W, 57, P2, 0x0000000000000000
2026/08/26 21:20:43.213, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 158.05 W, 57, P2, 0x0000000000000000
2026/08/26 21:20:44.213, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 156.98 W, 57, P2, 0x0000000000000000
2026/08/26 21:20:45.213, 0, 19362 MiB, 99 %, 1950 MHz, 1950 MHz, 157.42 W, 57, P2, 0x0000000000000000
2026/08/26 21:20:46.213, 0, 20742 MiB, 69 %, 1950 MHz, 1950 MHz, 159.28 W, 57, P2, 0x0000000000000000
2026/08/26 21:20:47.213, 0, 20766 MiB, 78 %, 1950 MHz, 1950 MHz, 185.12 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:48.214, 0, 20768 MiB, 85 %, 1950 MHz, 1950 MHz, 222.30 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:49.214, 0, 20770 MiB, 85 %, 1950 MHz, 1950 MHz, 221.31 W, 59, P2, 0x0000000000000000
2026/08/26 21:20:50.214, 0, 20770 MiB, 84 %, 1950 MHz, 1950 MHz, 221.36 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:51.214, 0, 20770 MiB, 84 %, 1950 MHz, 1950 MHz, 219.52 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:52.214, 0, 20770 MiB, 82 %, 1950 MHz, 1950 MHz, 219.23 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:53.214, 0, 20770 MiB, 84 %, 1950 MHz, 1950 MHz, 219.87 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:54.215, 0, 20770 MiB, 83 %, 1950 MHz, 1950 MHz, 224.65 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:55.215, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 224.72 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:56.215, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 220.30 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:57.215, 0, 20774 MiB, 85 %, 1950 MHz, 1950 MHz, 221.10 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:58.215, 0, 20774 MiB, 44 %, 1950 MHz, 1950 MHz, 214.75 W, 60, P2, 0x0000000000000000
2026/08/26 21:20:59.215, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 214.85 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:00.215, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 221.59 W, 60, P2, 0x0000000000000000
2026/08/26 21:21:01.216, 0, 20774 MiB, 85 %, 1950 MHz, 1950 MHz, 222.49 W, 60, P2, 0x0000000000000000
2026/08/26 21:21:02.216, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 221.40 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:03.216, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 227.40 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:04.216, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 222.30 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:05.216, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 222.09 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:06.216, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 224.48 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:07.216, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 223.84 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:08.217, 0, 20774 MiB, 48 %, 1950 MHz, 1950 MHz, 222.31 W, 60, P2, 0x0000000000000000
2026/08/26 21:21:09.217, 0, 20774 MiB, 85 %, 1950 MHz, 1950 MHz, 211.93 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:10.217, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 223.83 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:11.217, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 224.77 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:12.217, 0, 20774 MiB, 85 %, 1950 MHz, 1950 MHz, 222.84 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:13.217, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 225.28 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:14.217, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 221.78 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:15.218, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 222.20 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:16.218, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 224.56 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:17.218, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 219.45 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:18.218, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 220.93 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:19.218, 0, 20774 MiB, 79 %, 1950 MHz, 1950 MHz, 224.27 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:20.218, 0, 20774 MiB, 62 %, 1950 MHz, 1950 MHz, 212.69 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:21.219, 0, 20774 MiB, 78 %, 1950 MHz, 1950 MHz, 223.60 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:22.219, 0, 20774 MiB, 80 %, 1950 MHz, 1950 MHz, 226.31 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:23.219, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 226.72 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:24.219, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 225.11 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:25.219, 0, 20774 MiB, 79 %, 1950 MHz, 1950 MHz, 223.75 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:26.219, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 225.56 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:27.220, 0, 20774 MiB, 80 %, 1950 MHz, 1950 MHz, 225.25 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:28.220, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 226.45 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:29.220, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 226.11 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:30.220, 0, 20774 MiB, 80 %, 1950 MHz, 1950 MHz, 223.75 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:31.220, 0, 20774 MiB, 78 %, 1950 MHz, 1950 MHz, 208.32 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:32.221, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 225.05 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:33.221, 0, 20774 MiB, 80 %, 1950 MHz, 1950 MHz, 225.92 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:34.221, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 224.30 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:35.221, 0, 20774 MiB, 79 %, 1950 MHz, 1950 MHz, 227.49 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:36.221, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 226.66 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:37.221, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 225.39 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:38.222, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 225.10 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:39.222, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 223.03 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:40.222, 0, 20778 MiB, 51 %, 1950 MHz, 1950 MHz, 215.95 W, 61, P2, 0x0000000000000004
2026/08/26 21:21:41.222, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 205.35 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:42.222, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 227.37 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:43.222, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 229.30 W, 63, P2, 0x0000000000000000
2026/08/26 21:21:44.223, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 227.77 W, 63, P2, 0x0000000000000000
2026/08/26 21:21:45.223, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 226.77 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:46.223, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 227.30 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:47.223, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 223.82 W, 63, P2, 0x0000000000000000
2026/08/26 21:21:48.224, 0, 20780 MiB, 62 %, 1950 MHz, 1950 MHz, 220.03 W, 62, P2, 0x0000000000000004
2026/08/26 21:21:49.224, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 222.31 W, 63, P2, 0x0000000000000000
2026/08/26 21:21:50.224, 0, 20780 MiB, 78 %, 1950 MHz, 1950 MHz, 230.56 W, 63, P2, 0x0000000000000004
2026/08/26 21:21:51.224, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 226.01 W, 63, P2, 0x0000000000000000
2026/08/26 21:21:52.224, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 224.75 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:53.224, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 221.85 W, 63, P2, 0x0000000000000000
2026/08/26 21:21:54.225, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 223.36 W, 63, P2, 0x0000000000000000
2026/08/26 21:21:55.225, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 224.77 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:56.225, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 225.66 W, 62, P2, 0x0000000000000000
2026/08/26 21:21:57.225, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 228.03 W, 63, P2, 0x0000000000000000
2026/08/26 21:21:58.225, 0, 20780 MiB, 71 %, 1950 MHz, 1950 MHz, 218.02 W, 61, P2, 0x0000000000000000
2026/08/26 21:21:59.225, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 220.36 W, 62, P2, 0x0000000000000000
2026/08/26 21:22:00.226, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 226.37 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:01.226, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 227.28 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:02.226, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 226.59 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:03.226, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 225.81 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:04.226, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 225.27 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:05.226, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 228.70 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:06.226, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 221.19 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:07.227, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 227.38 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:08.227, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 228.10 W, 64, P2, 0x0000000000000000
2026/08/26 21:22:09.227, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 228.80 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:10.227, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 226.06 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:11.227, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 225.35 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:12.227, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 227.84 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:13.227, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 223.24 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:14.228, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 223.78 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:15.228, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 223.86 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:16.228, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 224.75 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:17.228, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 225.76 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:18.228, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 218.98 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:19.228, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 225.55 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:20.229, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 229.11 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:21.229, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 226.03 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:22.229, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 228.09 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:23.229, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 225.81 W, 64, P2, 0x0000000000000000
2026/08/26 21:22:24.229, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 226.18 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:25.229, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 226.02 W, 64, P2, 0x0000000000000000
2026/08/26 21:22:26.230, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 222.77 W, 64, P2, 0x0000000000000000
2026/08/26 21:22:27.230, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 226.24 W, 64, P2, 0x0000000000000000
2026/08/26 21:22:28.230, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 224.30 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:29.230, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 222.49 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:30.230, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 215.27 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:31.230, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 227.47 W, 64, P2, 0x0000000000000000
2026/08/26 21:22:32.230, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 227.24 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:33.231, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 229.30 W, 64, P2, 0x0000000000000000
2026/08/26 21:22:34.231, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 223.46 W, 63, P2, 0x0000000000000000
2026/08/26 21:22:35.231, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 225.57 W, 64, P2, 0x0000000000000000
2026/08/26 21:22:36.231, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 225.79 W, 64, P2, 0x0000000000000000
2026/08/26 21:22:37.231, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 225.81 W, 64, P2, 0x0000000000000000
2026/08/26 21:22:38.231, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 232.08 W, 64, P2, 0x0000000000000000
2026/08/26 21:22:39.231, 0, 346 MiB, 100 %, 1950 MHz, 1950 MHz, 191.58 W, 62, P0, 0x0000000000000000
2026/08/26 21:22:40.397, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 164.44 W, 61, P2, 0x0000000000000000
2026/08/26 21:22:41.397, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 153.55 W, 60, P2, 0x0000000000000000
2026/08/26 21:22:42.398, 0, 346 MiB, 0 %, 1695 MHz, 1695 MHz, 142.77 W, 59, P2, 0x0000000000000000
2026/08/26 21:22:43.398, 0, 18082 MiB, 100 %, 1695 MHz, 1695 MHz, 128.79 W, 59, P2, 0x0000000000000000
