wall_iso,ts,gfx_mhz,gfx_max_mhz,mem_mhz,sm_mhz,power_w,power_limit_w,power_default_w,temp_c,util_pct,mem_used_mib,pstate,throttle_active,thr_sw_thermal,thr_hw_thermal,thr_hw_power_brake,thr_sw_power_cap,thr_gpu_idle
2026-08-25T22:25:18+08:00,2026/08/25 22:25:18.428, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 235.31 W, 350.00 W, 350.00 W, 65, 90 %, 22584 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:25:23+08:00,2026/08/25 22:25:23.452, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 238.59 W, 350.00 W, 350.00 W, 65, 91 %, 22584 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:25:28+08:00,2026/08/25 22:25:28.480, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 234.94 W, 350.00 W, 350.00 W, 65, 90 %, 22584 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:25:33+08:00,2026/08/25 22:25:33.506, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 232.60 W, 350.00 W, 350.00 W, 65, 92 %, 22584 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:25:38+08:00,2026/08/25 22:25:38.535, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 243.15 W, 350.00 W, 350.00 W, 66, 91 %, 22584 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:25:43+08:00,2026/08/25 22:25:43.562, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 228.65 W, 350.00 W, 350.00 W, 65, 91 %, 22584 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:25:48+08:00,2026/08/25 22:25:48.598, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 162.85 W, 350.00 W, 350.00 W, 61, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:25:53+08:00,2026/08/25 22:25:53.633, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 161.70 W, 350.00 W, 350.00 W, 61, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:25:58+08:00,2026/08/25 22:25:58.667, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 259.70 W, 350.00 W, 350.00 W, 65, 87 %, 21734 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:26:03+08:00,2026/08/25 22:26:03.693, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 267.96 W, 350.00 W, 350.00 W, 66, 89 %, 21734 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:26:08+08:00,2026/08/25 22:26:08.721, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 239.73 W, 350.00 W, 350.00 W, 65, 77 %, 21734 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:26:13+08:00,2026/08/25 22:26:13.750, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 240.76 W, 350.00 W, 350.00 W, 68, 87 %, 21734 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:26:18+08:00,2026/08/25 22:26:18.778, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 262.39 W, 350.00 W, 350.00 W, 67, 88 %, 21740 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:26:23+08:00,2026/08/25 22:26:23.804, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 269.13 W, 350.00 W, 350.00 W, 67, 86 %, 21740 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:26:28+08:00,2026/08/25 22:26:28.836, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 254.68 W, 350.00 W, 350.00 W, 67, 89 %, 21740 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:26:33+08:00,2026/08/25 22:26:33.865, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 257.77 W, 350.00 W, 350.00 W, 67, 82 %, 21740 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:26:38+08:00,2026/08/25 22:26:38.894, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 276.01 W, 350.00 W, 350.00 W, 68, 91 %, 21740 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:26:43+08:00,2026/08/25 22:26:43.926, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 278.20 W, 350.00 W, 350.00 W, 68, 86 %, 21740 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:26:48+08:00,2026/08/25 22:26:48.957, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 169.41 W, 350.00 W, 350.00 W, 63, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:26:53+08:00,2026/08/25 22:26:53.994, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 167.33 W, 350.00 W, 350.00 W, 62, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:26:59+08:00,2026/08/25 22:26:59.026, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 169.62 W, 350.00 W, 350.00 W, 62, 27 %, 21808 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:27:04+08:00,2026/08/25 22:27:04.053, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 337.72 W, 350.00 W, 350.00 W, 70, 84 %, 21822 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:27:09+08:00,2026/08/25 22:27:09.081, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 331.36 W, 350.00 W, 350.00 W, 71, 84 %, 21822 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:27:14+08:00,2026/08/25 22:27:14.110, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 315.31 W, 350.00 W, 350.00 W, 72, 85 %, 21830 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:27:19+08:00,2026/08/25 22:27:19.138, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 303.09 W, 350.00 W, 350.00 W, 71, 85 %, 21832 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:27:24+08:00,2026/08/25 22:27:24.166, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 338.21 W, 350.00 W, 350.00 W, 73, 84 %, 21832 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:27:29+08:00,2026/08/25 22:27:29.196, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 337.13 W, 350.00 W, 350.00 W, 74, 85 %, 21832 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:27:34+08:00,2026/08/25 22:27:34.225, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 173.95 W, 350.00 W, 350.00 W, 65, 100 %, 21146 MiB, P2, 0x0000000000000024, Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:27:39+08:00,2026/08/25 22:27:39.260, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 170.19 W, 350.00 W, 350.00 W, 63, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:27:44+08:00,2026/08/25 22:27:44.295, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 207.22 W, 350.00 W, 350.00 W, 67, 84 %, 21884 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:27:49+08:00,2026/08/25 22:27:49.321, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 338.22 W, 350.00 W, 350.00 W, 70, 85 %, 21890 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:27:54+08:00,2026/08/25 22:27:54.350, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 335.33 W, 350.00 W, 350.00 W, 71, 85 %, 21892 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:27:59+08:00,2026/08/25 22:27:59.379, 1890 MHz, 2100 MHz, 9501 MHz, 1890 MHz, 278.22 W, 350.00 W, 350.00 W, 70, 86 %, 21892 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:28:04+08:00,2026/08/25 22:28:04.408, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 330.24 W, 350.00 W, 350.00 W, 69, 11 %, 21892 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:28:09+08:00,2026/08/25 22:28:09.435, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 339.13 W, 350.00 W, 350.00 W, 73, 85 %, 21892 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:28:14+08:00,2026/08/25 22:28:14.464, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 323.22 W, 350.00 W, 350.00 W, 73, 85 %, 21892 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:28:19+08:00,2026/08/25 22:28:19.500, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 173.64 W, 350.00 W, 350.00 W, 65, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:28:24+08:00,2026/08/25 22:28:24.536, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 171.46 W, 350.00 W, 350.00 W, 63, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:28:29+08:00,2026/08/25 22:28:29.571, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 169.11 W, 350.00 W, 350.00 W, 62, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:28:34+08:00,2026/08/25 22:28:34.614, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 342.60 W, 350.00 W, 350.00 W, 70, 85 %, 21866 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:28:39+08:00,2026/08/25 22:28:39.643, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 338.72 W, 350.00 W, 350.00 W, 71, 86 %, 21866 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:28:44+08:00,2026/08/25 22:28:44.672, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 319.76 W, 350.00 W, 350.00 W, 73, 85 %, 21874 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:28:49+08:00,2026/08/25 22:28:49.700, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 307.43 W, 350.00 W, 350.00 W, 73, 86 %, 21874 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:28:54+08:00,2026/08/25 22:28:54.728, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 305.58 W, 350.00 W, 350.00 W, 73, 86 %, 21874 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:28:59+08:00,2026/08/25 22:28:59.766, 1905 MHz, 2100 MHz, 9501 MHz, 1905 MHz, 306.31 W, 350.00 W, 350.00 W, 70, 100 %, 392 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:29:04+08:00,2026/08/25 22:29:04.987, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 172.46 W, 350.00 W, 350.00 W, 64, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:29:10+08:00,2026/08/25 22:29:10.024, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 169.94 W, 350.00 W, 350.00 W, 63, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:29:15+08:00,2026/08/25 22:29:15.061, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 288.07 W, 350.00 W, 350.00 W, 67, 82 %, 21866 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:29:20+08:00,2026/08/25 22:29:20.089, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 278.72 W, 350.00 W, 350.00 W, 66, 87 %, 21872 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:29:25+08:00,2026/08/25 22:29:25.115, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 275.55 W, 350.00 W, 350.00 W, 68, 91 %, 21872 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:29:30+08:00,2026/08/25 22:29:30.144, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 272.31 W, 350.00 W, 350.00 W, 67, 87 %, 21872 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:29:35+08:00,2026/08/25 22:29:35.181, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 278.48 W, 350.00 W, 350.00 W, 68, 86 %, 21872 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:29:40+08:00,2026/08/25 22:29:40.207, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 256.87 W, 350.00 W, 350.00 W, 66, 87 %, 21878 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:29:45+08:00,2026/08/25 22:29:45.236, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 284.19 W, 350.00 W, 350.00 W, 68, 84 %, 21878 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:29:50+08:00,2026/08/25 22:29:50.263, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 253.32 W, 350.00 W, 350.00 W, 66, 88 %, 21878 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:29:55+08:00,2026/08/25 22:29:55.291, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 243.97 W, 350.00 W, 350.00 W, 65, 79 %, 21878 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:30:00+08:00,2026/08/25 22:30:00.319, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 271.13 W, 350.00 W, 350.00 W, 69, 85 %, 21878 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:30:05+08:00,2026/08/25 22:30:05.345, 1935 MHz, 2100 MHz, 9751 MHz, 1935 MHz, 168.60 W, 350.00 W, 350.00 W, 63, 0 %, 82 MiB, P0, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:30:10+08:00,2026/08/25 22:30:10.370, 210 MHz, 2100 MHz, 810 MHz, 210 MHz, 74.88 W, 350.00 W, 350.00 W, 56, 0 %, 82 MiB, P5, 0x0000000000000001, Not Active, Not Active, Not Active, Not Active, Active
2026-08-25T22:30:15+08:00,2026/08/25 22:30:15.399, 1965 MHz, 2100 MHz, 9501 MHz, 1965 MHz, 152.46 W, 350.00 W, 350.00 W, 58, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:30:20+08:00,2026/08/25 22:30:20.437, 1965 MHz, 2100 MHz, 9501 MHz, 1965 MHz, 159.07 W, 350.00 W, 350.00 W, 58, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:30:25+08:00,2026/08/25 22:30:25.473, 1965 MHz, 2100 MHz, 9501 MHz, 1965 MHz, 159.23 W, 350.00 W, 350.00 W, 58, 1 %, 21716 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:30:30+08:00,2026/08/25 22:30:30.500, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 334.32 W, 350.00 W, 350.00 W, 67, 86 %, 21732 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:30:35+08:00,2026/08/25 22:30:35.530, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 309.96 W, 350.00 W, 350.00 W, 67, 86 %, 21740 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:30:40+08:00,2026/08/25 22:30:40.573, 1935 MHz, 2100 MHz, 9751 MHz, 1935 MHz, 230.73 W, 350.00 W, 350.00 W, 64, 100 %, 99 MiB, P0, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:30:45+08:00,2026/08/25 22:30:45.598, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 155.43 W, 350.00 W, 350.00 W, 60, 99 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:30:50+08:00,2026/08/25 22:30:50.627, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 209.47 W, 350.00 W, 350.00 W, 62, 87 %, 22570 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:30:55+08:00,2026/08/25 22:30:55.655, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 233.27 W, 350.00 W, 350.00 W, 64, 90 %, 22574 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:31:00+08:00,2026/08/25 22:31:00.682, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 232.09 W, 350.00 W, 350.00 W, 63, 89 %, 22574 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:31:05+08:00,2026/08/25 22:31:05.709, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 235.33 W, 350.00 W, 350.00 W, 64, 89 %, 22574 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:31:10+08:00,2026/08/25 22:31:10.736, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 216.87 W, 350.00 W, 350.00 W, 64, 90 %, 22576 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:31:15+08:00,2026/08/25 22:31:15.762, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 232.49 W, 350.00 W, 350.00 W, 64, 92 %, 22586 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:31:20+08:00,2026/08/25 22:31:20.790, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 230.76 W, 350.00 W, 350.00 W, 64, 89 %, 22586 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:31:25+08:00,2026/08/25 22:31:25.815, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 224.82 W, 350.00 W, 350.00 W, 63, 89 %, 22586 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:31:30+08:00,2026/08/25 22:31:30.842, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 227.47 W, 350.00 W, 350.00 W, 64, 88 %, 22586 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:31:35+08:00,2026/08/25 22:31:35.869, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 229.37 W, 350.00 W, 350.00 W, 63, 85 %, 22586 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:31:40+08:00,2026/08/25 22:31:40.897, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 225.87 W, 350.00 W, 350.00 W, 64, 87 %, 22586 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:31:45+08:00,2026/08/25 22:31:45.926, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 154.98 W, 350.00 W, 350.00 W, 60, 99 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:31:50+08:00,2026/08/25 22:31:50.955, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 156.95 W, 350.00 W, 350.00 W, 60, 16 %, 21702 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:31:55+08:00,2026/08/25 22:31:55.978, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 223.85 W, 350.00 W, 350.00 W, 63, 89 %, 22574 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:32:00+08:00,2026/08/25 22:32:01.005, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 232.61 W, 350.00 W, 350.00 W, 63, 89 %, 22574 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:32:06+08:00,2026/08/25 22:32:06.033, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 232.58 W, 350.00 W, 350.00 W, 63, 88 %, 22574 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:32:11+08:00,2026/08/25 22:32:11.060, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 238.02 W, 350.00 W, 350.00 W, 63, 72 %, 22576 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:32:16+08:00,2026/08/25 22:32:16.084, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 236.04 W, 350.00 W, 350.00 W, 63, 90 %, 22586 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:32:21+08:00,2026/08/25 22:32:21.113, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 235.38 W, 350.00 W, 350.00 W, 64, 90 %, 22586 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:32:26+08:00,2026/08/25 22:32:26.141, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 237.47 W, 350.00 W, 350.00 W, 65, 89 %, 22586 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:32:31+08:00,2026/08/25 22:32:31.169, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 235.19 W, 350.00 W, 350.00 W, 64, 88 %, 22586 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:32:36+08:00,2026/08/25 22:32:36.196, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 235.05 W, 350.00 W, 350.00 W, 64, 90 %, 22586 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:32:41+08:00,2026/08/25 22:32:41.223, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 234.87 W, 350.00 W, 350.00 W, 65, 89 %, 22586 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:32:46+08:00,2026/08/25 22:32:46.252, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 164.35 W, 350.00 W, 350.00 W, 61, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:32:51+08:00,2026/08/25 22:32:51.286, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 163.51 W, 350.00 W, 350.00 W, 60, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:32:56+08:00,2026/08/25 22:32:56.320, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 162.51 W, 350.00 W, 350.00 W, 60, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:33:01+08:00,2026/08/25 22:33:01.350, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 308.12 W, 350.00 W, 350.00 W, 67, 87 %, 21732 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:33:06+08:00,2026/08/25 22:33:06.380, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 264.07 W, 350.00 W, 350.00 W, 65, 90 %, 21740 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:33:11+08:00,2026/08/25 22:33:11.409, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 280.44 W, 350.00 W, 350.00 W, 67, 84 %, 21740 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:33:16+08:00,2026/08/25 22:33:16.436, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 273.57 W, 350.00 W, 350.00 W, 68, 83 %, 21740 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:33:21+08:00,2026/08/25 22:33:21.466, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 156.43 W, 350.00 W, 350.00 W, 61, 99 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:33:26+08:00,2026/08/25 22:33:26.501, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 275.48 W, 350.00 W, 350.00 W, 67, 84 %, 21884 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:33:31+08:00,2026/08/25 22:33:31.528, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 297.36 W, 350.00 W, 350.00 W, 69, 85 %, 21892 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:33:36+08:00,2026/08/25 22:33:36.554, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 303.28 W, 350.00 W, 350.00 W, 67, 58 %, 21892 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
