ts,util,mem_used,temp,pstate,clk_sm,clk_mem,pwr,throttle
2026/08/31 10:46:26.098, 80 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 228.91 W, 0x0000000000000000
2026/08/31 10:46:31.118, 82 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 229.26 W, 0x0000000000000000
2026/08/31 10:46:36.140, 80 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 228.63 W, 0x0000000000000000
2026/08/31 10:46:41.161, 84 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 228.42 W, 0x0000000000000000
2026/08/31 10:46:46.181, 81 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 233.67 W, 0x0000000000000000
2026/08/31 10:46:51.200, 83 %, 20780 MiB, 62, P2, 1950 MHz, 9501 MHz, 227.70 W, 0x0000000000000000
2026/08/31 10:46:56.220, 83 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 232.79 W, 0x0000000000000000
2026/08/31 10:47:01.241, 83 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 227.58 W, 0x0000000000000000
2026/08/31 10:47:06.261, 83 %, 20780 MiB, 62, P2, 1950 MHz, 9501 MHz, 224.55 W, 0x0000000000000000
2026/08/31 10:47:11.281, 82 %, 20780 MiB, 62, P2, 1950 MHz, 9501 MHz, 226.92 W, 0x0000000000000000
2026/08/31 10:47:16.299, 83 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 224.53 W, 0x0000000000000000
2026/08/31 10:47:21.339, 86 %, 82 MiB, 61, P2, 1950 MHz, 9501 MHz, 217.21 W, 0x0000000000000000
2026/08/31 10:47:26.358, 6 %, 346 MiB, 60, P2, 1965 MHz, 9501 MHz, 165.96 W, 0x0000000000000000
2026/08/31 10:47:31.377, 99 %, 19362 MiB, 59, P2, 1965 MHz, 9501 MHz, 165.96 W, 0x0000000000000000
2026/08/31 10:47:36.400, 100 %, 19362 MiB, 59, P2, 1965 MHz, 9501 MHz, 165.38 W, 0x0000000000000000
2026/08/31 10:47:41.426, 85 %, 20768 MiB, 61, P2, 1965 MHz, 9501 MHz, 218.11 W, 0x0000000000000000
2026/08/31 10:47:46.445, 82 %, 20770 MiB, 61, P2, 1965 MHz, 9501 MHz, 223.33 W, 0x0000000000000000
2026/08/31 10:47:51.463, 83 %, 20770 MiB, 61, P2, 1965 MHz, 9501 MHz, 223.38 W, 0x0000000000000000
2026/08/31 10:47:56.483, 80 %, 20770 MiB, 62, P2, 1965 MHz, 9501 MHz, 224.21 W, 0x0000000000000000
2026/08/31 10:48:01.502, 85 %, 20772 MiB, 61, P2, 1965 MHz, 9501 MHz, 227.45 W, 0x0000000000000000
2026/08/31 10:48:06.523, 80 %, 20780 MiB, 62, P2, 1965 MHz, 9501 MHz, 229.56 W, 0x0000000000000000
