ts,util,mem_used,temp,pstate,clk_sm,clk_mem,pwr,throttle
2026/08/27 17:56:19.392, 80 %, 20780 MiB, 61, P2, 1815 MHz, 9501 MHz, 215.84 W, 0x0000000000000004
2026/08/27 17:56:24.413, 81 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 228.40 W, 0x0000000000000000
2026/08/27 17:56:29.435, 81 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 229.65 W, 0x0000000000000000
2026/08/27 17:56:34.454, 83 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 227.03 W, 0x0000000000000000
2026/08/27 17:56:39.474, 81 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 227.34 W, 0x0000000000000000
2026/08/27 17:56:44.494, 34 %, 20780 MiB, 62, P2, 1950 MHz, 9501 MHz, 227.83 W, 0x0000000000000000
2026/08/27 17:56:49.514, 82 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 226.05 W, 0x0000000000000000
2026/08/27 17:56:54.533, 82 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 225.82 W, 0x0000000000000000
2026/08/27 17:56:59.561, 79 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 228.25 W, 0x0000000000000000
2026/08/27 17:57:04.580, 83 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 227.91 W, 0x0000000000000000
2026/08/27 17:57:09.598, 84 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 225.37 W, 0x0000000000000000
2026/08/27 17:57:14.616, 85 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 226.06 W, 0x0000000000000000
2026/08/27 17:57:19.635, 0 %, 82 MiB, 60, P0, 1950 MHz, 9751 MHz, 158.85 W, 0x0000000000000000
2026/08/27 17:57:24.655, 100 %, 19044 MiB, 58, P2, 1695 MHz, 9501 MHz, 129.95 W, 0x0000000000000000
2026/08/27 17:57:29.679, 100 %, 19044 MiB, 60, P2, 1950 MHz, 9501 MHz, 164.57 W, 0x0000000000000000
