ts,util,mem_used,temp,pstate,clk_sm,clk_mem,pwr,throttle
2026/08/2615:49:25.061,100,19362,58,P2,1965,9501,163.57,0x0000000000000000
2026/08/2615:49:30.086,100,19362,57,P2,1965,9501,163.23,0x0000000000000000
2026/08/2615:49:35.113,82,20768,60,P2,1965,9501,226.70,0x0000000000000000
2026/08/2615:49:40.135,78,20770,61,P2,1965,9501,226.36,0x0000000000000000
2026/08/2615:49:45.158,24,20774,59,P2,1965,9501,220.09,0x0000000000000000
2026/08/2615:49:50.180,83,20774,61,P2,1965,9501,232.47,0x0000000000000004
2026/08/2615:49:55.202,81,20774,61,P2,1965,9501,227.79,0x0000000000000000
2026/08/2615:50:00.223,84,20774,61,P2,1965,9501,230.33,0x0000000000000000
2026/08/2615:50:05.244,86,20774,61,P2,1950,9501,221.76,0x0000000000000000
2026/08/2615:50:10.269,81,20774,62,P2,1950,9501,227.98,0x0000000000000000
2026/08/2615:50:15.291,83,20774,62,P2,1950,9501,226.64,0x0000000000000000
2026/08/2615:50:20.313,82,20774,63,P2,1950,9501,229.75,0x0000000000000000
2026/08/2615:50:25.336,84,20774,62,P2,1950,9501,229.62,0x0000000000000000
2026/08/2615:50:30.362,79,20780,63,P2,1950,9501,235.22,0x0000000000000000
2026/08/2615:50:35.382,69,20780,63,P2,1905,9501,218.72,0x0000000000000004
2026/08/2615:50:40.404,80,20780,63,P2,1950,9501,226.62,0x0000000000000000
2026/08/2615:50:45.428,68,20780,63,P2,1950,9501,224.34,0x0000000000000004
2026/08/2615:50:50.451,81,20780,63,P2,1950,9501,229.12,0x0000000000000000
2026/08/2615:50:55.475,81,20780,63,P2,1950,9501,231.68,0x0000000000000000
2026/08/2615:51:00.497,83,20780,64,P2,1950,9501,227.95,0x0000000000000000
2026/08/2615:51:05.519,85,20780,64,P2,1950,9501,218.84,0x0000000000000000
2026/08/2615:51:10.540,83,20780,64,P2,1950,9501,228.25,0x0000000000000000
2026/08/2615:51:15.563,84,20780,64,P2,1950,9501,227.26,0x0000000000000000
2026/08/2615:51:20.586,85,20780,64,P2,1950,9501,230.34,0x0000000000000000
2026/08/2615:51:25.609,83,20780,65,P2,1950,9501,234.91,0x0000000000000000
2026/08/2615:51:30.633,100,19044,60,P2,1950,9501,131.12,0x0000000000000000
2026/08/2615:51:35.661,99,19044,60,P2,1950,9501,158.51,0x0000000000000000
2026/08/2615:51:40.687,71,22270,66,P2,1950,9501,321.30,0x0000000000000004
2026/08/2615:51:45.711,75,22270,68,P2,1935,9501,323.01,0x0000000000000004
2026/08/2615:51:50.733,83,22292,67,P2,1935,9501,305.60,0x0000000000000004
2026/08/2615:51:55.763,67,22292,66,P2,1875,9501,301.29,0x0000000000000004
2026/08/2615:52:00.787,76,22292,70,P2,1935,9501,294.11,0x0000000000000004
2026/08/2615:52:05.810,0,346,66,P2,1935,9501,183.41,0x0000000000000000
2026/08/2615:52:10.830,100,18082,63,P2,1950,9501,169.27,0x0000000000000000
2026/08/2615:52:15.859,100,18082,61,P2,1950,9501,165.61,0x0000000000000000
2026/08/2615:52:20.888,66,21812,67,P2,1950,9501,313.63,0x0000000000000000
2026/08/2615:52:25.912,68,21812,68,P2,1935,9501,316.24,0x0000000000000000
2026/08/2615:52:30.936,71,21828,69,P2,1935,9501,311.86,0x0000000000000004
2026/08/2615:52:35.961,70,21834,69,P2,1935,9501,314.07,0x0000000000000004
2026/08/2615:52:40.987,68,21834,70,P2,1935,9501,315.16,0x0000000000000004
2026/08/2615:52:46.010,73,21834,71,P2,1935,9501,319.95,0x0000000000000004
2026/08/2615:52:51.032,100,17618,62,P2,1950,9501,134.67,0x0000000000000000
2026/08/2615:52:56.060,99,17618,62,P2,1950,9501,164.28,0x0000000000000000
