timestamp, index, memory.used [MiB], utilization.gpu [%], clocks.current.graphics [MHz], clocks.current.sm [MHz], power.draw [W], temperature.gpu, pstate, clocks_event_reasons.active
2026/08/26 22:44:23.437, 0, 22292 MiB, 77 %, 1950 MHz, 1950 MHz, 315.30 W, 67, P2, 0x0000000000000004
2026/08/26 22:44:24.437, 0, 22292 MiB, 74 %, 1950 MHz, 1950 MHz, 305.01 W, 65, P2, 0x0000000000000004
2026/08/26 22:44:25.437, 0, 22292 MiB, 73 %, 1950 MHz, 1950 MHz, 245.77 W, 66, P2, 0x0000000000000004
2026/08/26 22:44:26.437, 0, 22292 MiB, 78 %, 1950 MHz, 1950 MHz, 293.37 W, 66, P2, 0x0000000000000004
2026/08/26 22:44:27.438, 0, 22292 MiB, 38 %, 1950 MHz, 1950 MHz, 291.55 W, 67, P2, 0x0000000000000004
2026/08/26 22:44:28.438, 0, 22292 MiB, 77 %, 1935 MHz, 1935 MHz, 300.08 W, 67, P2, 0x0000000000000004
2026/08/26 22:44:29.438, 0, 22292 MiB, 76 %, 1935 MHz, 1935 MHz, 325.61 W, 68, P2, 0x0000000000000004
2026/08/26 22:44:30.438, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 296.53 W, 66, P2, 0x0000000000000000
2026/08/26 22:44:31.439, 0, 85 MiB, 67 %, 1935 MHz, 1935 MHz, 269.56 W, 64, P2, 0x0000000000000004
2026/08/26 22:44:32.563, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 174.45 W, 62, P2, 0x0000000000000024
2026/08/26 22:44:33.564, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 167.87 W, 62, P2, 0x0000000000000000
2026/08/26 22:44:34.564, 0, 346 MiB, 39 %, 1695 MHz, 1695 MHz, 146.88 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:35.564, 0, 18082 MiB, 0 %, 1950 MHz, 1950 MHz, 132.38 W, 59, P2, 0x0000000000000000
2026/08/26 22:44:36.564, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 162.67 W, 61, P2, 0x0000000000000000
2026/08/26 22:44:37.564, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 165.81 W, 61, P2, 0x0000000000000000
2026/08/26 22:44:38.564, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 166.05 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:39.565, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 165.90 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:40.565, 0, 18082 MiB, 99 %, 1950 MHz, 1950 MHz, 166.09 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:41.565, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 165.84 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:42.565, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 165.33 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:43.565, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 165.69 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:44.565, 0, 18082 MiB, 99 %, 1950 MHz, 1950 MHz, 164.82 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:45.565, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 164.55 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:46.566, 0, 20636 MiB, 100 %, 1950 MHz, 1950 MHz, 166.02 W, 60, P2, 0x0000000000000000
2026/08/26 22:44:47.566, 0, 21810 MiB, 92 %, 1950 MHz, 1950 MHz, 171.16 W, 61, P2, 0x0000000000000000
2026/08/26 22:44:48.566, 0, 21828 MiB, 61 %, 1950 MHz, 1950 MHz, 262.28 W, 65, P2, 0x0000000000000000
2026/08/26 22:44:49.566, 0, 21828 MiB, 68 %, 1950 MHz, 1950 MHz, 275.60 W, 63, P2, 0x0000000000000004
2026/08/26 22:44:50.566, 0, 21828 MiB, 69 %, 1950 MHz, 1950 MHz, 277.89 W, 65, P2, 0x0000000000000000
2026/08/26 22:44:51.566, 0, 21828 MiB, 68 %, 1950 MHz, 1950 MHz, 311.32 W, 66, P2, 0x0000000000000004
2026/08/26 22:44:52.566, 0, 21828 MiB, 67 %, 1950 MHz, 1950 MHz, 314.51 W, 66, P2, 0x0000000000000004
2026/08/26 22:44:53.567, 0, 21834 MiB, 44 %, 1815 MHz, 1815 MHz, 250.76 W, 63, P2, 0x0000000000000004
2026/08/26 22:44:54.567, 0, 21834 MiB, 99 %, 1950 MHz, 1950 MHz, 218.48 W, 65, P2, 0x0000000000000004
2026/08/26 22:44:55.567, 0, 21834 MiB, 69 %, 1950 MHz, 1950 MHz, 307.26 W, 67, P2, 0x0000000000000004
2026/08/26 22:44:56.567, 0, 21834 MiB, 32 %, 1950 MHz, 1950 MHz, 240.77 W, 62, P2, 0x0000000000000000
2026/08/26 22:44:57.567, 0, 21834 MiB, 74 %, 1950 MHz, 1950 MHz, 285.94 W, 67, P2, 0x0000000000000000
2026/08/26 22:44:58.567, 0, 21834 MiB, 37 %, 1950 MHz, 1950 MHz, 283.31 W, 66, P2, 0x0000000000000004
2026/08/26 22:44:59.568, 0, 21834 MiB, 56 %, 1950 MHz, 1950 MHz, 284.01 W, 66, P2, 0x0000000000000004
2026/08/26 22:45:00.568, 0, 21834 MiB, 73 %, 1950 MHz, 1950 MHz, 287.41 W, 67, P2, 0x0000000000000004
2026/08/26 22:45:01.568, 0, 21834 MiB, 71 %, 1935 MHz, 1935 MHz, 314.07 W, 67, P2, 0x0000000000000004
2026/08/26 22:45:02.568, 0, 21834 MiB, 70 %, 1935 MHz, 1935 MHz, 314.61 W, 68, P2, 0x0000000000000004
2026/08/26 22:45:03.568, 0, 19494 MiB, 70 %, 1935 MHz, 1935 MHz, 271.58 W, 64, P2, 0x0000000000000000
2026/08/26 22:45:04.568, 0, 346 MiB, 0 %, 1935 MHz, 1935 MHz, 213.91 W, 63, P0, 0x0000000000000000
2026/08/26 22:45:05.569, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 168.52 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:06.569, 0, 346 MiB, 6 %, 1950 MHz, 1950 MHz, 166.72 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:07.569, 0, 346 MiB, 8 %, 1695 MHz, 1695 MHz, 143.58 W, 60, P2, 0x0000000000000000
2026/08/26 22:45:08.569, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 134.80 W, 60, P2, 0x0000000000000000
2026/08/26 22:45:09.569, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 165.33 W, 61, P2, 0x0000000000000000
2026/08/26 22:45:10.569, 0, 19362 MiB, 99 %, 1950 MHz, 1950 MHz, 166.11 W, 61, P2, 0x0000000000000000
2026/08/26 22:45:11.570, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 165.76 W, 61, P2, 0x0000000000000000
2026/08/26 22:45:12.570, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 165.22 W, 61, P2, 0x0000000000000000
2026/08/26 22:45:13.570, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 165.58 W, 60, P2, 0x0000000000000000
2026/08/26 22:45:14.570, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 164.98 W, 60, P2, 0x0000000000000000
2026/08/26 22:45:15.570, 0, 19362 MiB, 99 %, 1950 MHz, 1950 MHz, 165.13 W, 60, P2, 0x0000000000000000
2026/08/26 22:45:16.570, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 165.45 W, 60, P2, 0x0000000000000000
2026/08/26 22:45:17.570, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 164.82 W, 60, P2, 0x0000000000000000
2026/08/26 22:45:18.571, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 165.19 W, 60, P2, 0x0000000000000000
2026/08/26 22:45:19.571, 0, 20004 MiB, 100 %, 1950 MHz, 1950 MHz, 165.01 W, 60, P2, 0x0000000000000000
2026/08/26 22:45:20.571, 0, 20768 MiB, 26 %, 1950 MHz, 1950 MHz, 169.58 W, 60, P2, 0x0000000000000000
2026/08/26 22:45:21.571, 0, 20768 MiB, 87 %, 1950 MHz, 1950 MHz, 214.30 W, 61, P2, 0x0000000000000000
2026/08/26 22:45:22.571, 0, 20768 MiB, 76 %, 1950 MHz, 1950 MHz, 216.56 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:23.571, 0, 20768 MiB, 84 %, 1950 MHz, 1950 MHz, 225.15 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:24.572, 0, 20770 MiB, 83 %, 1950 MHz, 1950 MHz, 222.48 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:25.572, 0, 20770 MiB, 78 %, 1950 MHz, 1950 MHz, 214.76 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:26.572, 0, 20770 MiB, 84 %, 1950 MHz, 1950 MHz, 224.07 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:27.572, 0, 20770 MiB, 84 %, 1950 MHz, 1950 MHz, 224.33 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:28.572, 0, 20770 MiB, 82 %, 1950 MHz, 1950 MHz, 224.52 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:29.573, 0, 20770 MiB, 81 %, 1950 MHz, 1950 MHz, 211.43 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:30.573, 0, 20770 MiB, 83 %, 1950 MHz, 1950 MHz, 223.29 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:31.573, 0, 20770 MiB, 81 %, 1950 MHz, 1950 MHz, 222.14 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:32.573, 0, 20770 MiB, 84 %, 1950 MHz, 1950 MHz, 224.58 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:33.574, 0, 20770 MiB, 82 %, 1950 MHz, 1950 MHz, 222.63 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:34.574, 0, 20770 MiB, 79 %, 1950 MHz, 1950 MHz, 224.62 W, 63, P2, 0x0000000000000000
2026/08/26 22:45:35.574, 0, 20770 MiB, 84 %, 1950 MHz, 1950 MHz, 223.31 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:36.574, 0, 20770 MiB, 80 %, 1950 MHz, 1950 MHz, 223.02 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:37.574, 0, 20770 MiB, 84 %, 1950 MHz, 1950 MHz, 223.35 W, 63, P2, 0x0000000000000000
2026/08/26 22:45:38.575, 0, 20770 MiB, 84 %, 1950 MHz, 1950 MHz, 227.51 W, 63, P2, 0x0000000000000000
2026/08/26 22:45:39.575, 0, 20772 MiB, 80 %, 1950 MHz, 1950 MHz, 225.53 W, 63, P2, 0x0000000000000000
2026/08/26 22:45:40.575, 0, 20772 MiB, 81 %, 1950 MHz, 1950 MHz, 225.08 W, 63, P2, 0x0000000000000000
2026/08/26 22:45:41.575, 0, 20772 MiB, 80 %, 1950 MHz, 1950 MHz, 224.93 W, 63, P2, 0x0000000000000000
2026/08/26 22:45:42.576, 0, 20772 MiB, 65 %, 1950 MHz, 1950 MHz, 216.74 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:43.576, 0, 20776 MiB, 64 %, 1950 MHz, 1950 MHz, 216.23 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:44.576, 0, 20778 MiB, 82 %, 1950 MHz, 1950 MHz, 203.88 W, 63, P2, 0x0000000000000000
2026/08/26 22:45:45.576, 0, 20778 MiB, 83 %, 1950 MHz, 1950 MHz, 225.65 W, 63, P2, 0x0000000000000000
2026/08/26 22:45:46.576, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 227.11 W, 63, P2, 0x0000000000000000
2026/08/26 22:45:47.576, 0, 20780 MiB, 78 %, 1950 MHz, 1950 MHz, 230.27 W, 63, P2, 0x0000000000000000
2026/08/26 22:45:48.577, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 228.62 W, 63, P2, 0x0000000000000004
2026/08/26 22:45:49.577, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 229.07 W, 63, P2, 0x0000000000000000
2026/08/26 22:45:50.577, 0, 20780 MiB, 78 %, 1950 MHz, 1950 MHz, 230.70 W, 63, P2, 0x0000000000000000
2026/08/26 22:45:51.577, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 212.44 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:52.577, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 225.75 W, 63, P2, 0x0000000000000000
2026/08/26 22:45:53.577, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 227.45 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:54.578, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 229.24 W, 63, P2, 0x0000000000000000
2026/08/26 22:45:55.578, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 227.62 W, 63, P2, 0x0000000000000000
2026/08/26 22:45:56.578, 0, 20780 MiB, 44 %, 1950 MHz, 1950 MHz, 220.16 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:57.578, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 219.11 W, 63, P2, 0x0000000000000000
2026/08/26 22:45:58.578, 0, 20780 MiB, 42 %, 1950 MHz, 1950 MHz, 225.54 W, 62, P2, 0x0000000000000000
2026/08/26 22:45:59.579, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 221.12 W, 63, P2, 0x0000000000000000
2026/08/26 22:46:00.579, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 227.30 W, 63, P2, 0x0000000000000000
2026/08/26 22:46:01.579, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 212.82 W, 62, P2, 0x0000000000000000
2026/08/26 22:46:02.579, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 224.48 W, 63, P2, 0x0000000000000000
2026/08/26 22:46:03.580, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 224.62 W, 63, P2, 0x0000000000000000
2026/08/26 22:46:04.580, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 226.56 W, 63, P2, 0x0000000000000000
2026/08/26 22:46:05.580, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 227.50 W, 63, P2, 0x0000000000000000
2026/08/26 22:46:06.580, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 226.09 W, 63, P2, 0x0000000000000000
2026/08/26 22:46:07.580, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 223.76 W, 63, P2, 0x0000000000000000
2026/08/26 22:46:08.581, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 222.68 W, 63, P2, 0x0000000000000000
2026/08/26 22:46:09.581, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 225.32 W, 63, P2, 0x0000000000000000
2026/08/26 22:46:10.581, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 225.97 W, 63, P2, 0x0000000000000000
2026/08/26 22:46:11.581, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 225.62 W, 63, P2, 0x0000000000000000
2026/08/26 22:46:12.582, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 225.70 W, 63, P2, 0x0000000000000000
2026/08/26 22:46:13.582, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 226.32 W, 63, P2, 0x0000000000000000
2026/08/26 22:46:14.582, 0, 20780 MiB, 31 %, 1950 MHz, 1950 MHz, 217.14 W, 62, P2, 0x0000000000000000
2026/08/26 22:46:15.582, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 218.81 W, 63, P2, 0x0000000000000000
2026/08/26 22:46:16.582, 0, 85 MiB, 86 %, 1950 MHz, 1950 MHz, 209.56 W, 61, P2, 0x0000000000000000
2026/08/26 22:46:17.801, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 167.66 W, 61, P2, 0x0000000000000000
2026/08/26 22:46:18.801, 0, 346 MiB, 5 %, 1950 MHz, 1950 MHz, 165.06 W, 60, P2, 0x0000000000000000
2026/08/26 22:46:19.801, 0, 346 MiB, 6 %, 1695 MHz, 1695 MHz, 142.05 W, 59, P2, 0x0000000000000000
2026/08/26 22:46:20.802, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 131.61 W, 59, P2, 0x0000000000000000
2026/08/26 22:46:21.802, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 165.20 W, 60, P2, 0x0000000000000000
2026/08/26 22:46:22.802, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 165.20 W, 60, P2, 0x0000000000000000
2026/08/26 22:46:23.802, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 164.95 W, 60, P2, 0x0000000000000000
2026/08/26 22:46:24.802, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 164.63 W, 59, P2, 0x0000000000000000
2026/08/26 22:46:25.813, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 164.39 W, 60, P2, 0x0000000000000000
2026/08/26 22:46:26.813, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 164.32 W, 60, P2, 0x0000000000000000
2026/08/26 22:46:27.813, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 164.20 W, 60, P2, 0x0000000000000000
2026/08/26 22:46:28.813, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 164.04 W, 59, P2, 0x0000000000000000
2026/08/26 22:46:29.814, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 163.91 W, 59, P2, 0x0000000000000000
2026/08/26 22:46:30.814, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 163.66 W, 59, P2, 0x0000000000000000
2026/08/26 22:46:31.814, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 163.66 W, 59, P2, 0x0000000000000000
2026/08/26 22:46:32.814, 0, 20816 MiB, 19 %, 1950 MHz, 1950 MHz, 178.88 W, 61, P2, 0x0000000000000000
2026/08/26 22:46:33.814, 0, 20816 MiB, 65 %, 1950 MHz, 1950 MHz, 282.50 W, 62, P2, 0x0000000000000000
2026/08/26 22:46:34.814, 0, 20816 MiB, 76 %, 1950 MHz, 1950 MHz, 289.19 W, 65, P2, 0x0000000000000000
2026/08/26 22:46:35.814, 0, 20816 MiB, 76 %, 1950 MHz, 1950 MHz, 286.59 W, 66, P2, 0x0000000000000000
2026/08/26 22:46:36.815, 0, 20816 MiB, 77 %, 1950 MHz, 1950 MHz, 324.61 W, 66, P2, 0x0000000000000000
2026/08/26 22:46:37.815, 0, 20816 MiB, 77 %, 1950 MHz, 1950 MHz, 309.59 W, 63, P2, 0x0000000000000004
2026/08/26 22:46:38.815, 0, 20824 MiB, 38 %, 1950 MHz, 1950 MHz, 225.74 W, 65, P2, 0x0000000000000000
2026/08/26 22:46:39.815, 0, 20824 MiB, 76 %, 1950 MHz, 1950 MHz, 322.09 W, 67, P2, 0x0000000000000004
2026/08/26 22:46:40.815, 0, 20824 MiB, 74 %, 1950 MHz, 1950 MHz, 325.81 W, 67, P2, 0x0000000000000000
2026/08/26 22:46:41.815, 0, 20824 MiB, 52 %, 1950 MHz, 1950 MHz, 280.23 W, 66, P2, 0x0000000000000000
2026/08/26 22:46:42.815, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 324.06 W, 67, P2, 0x0000000000000000
2026/08/26 22:46:43.815, 0, 20824 MiB, 75 %, 1935 MHz, 1935 MHz, 291.88 W, 68, P2, 0x0000000000000000
2026/08/26 22:46:44.816, 0, 20824 MiB, 74 %, 1935 MHz, 1935 MHz, 266.97 W, 64, P2, 0x0000000000000004
2026/08/26 22:46:45.816, 0, 20824 MiB, 78 %, 1935 MHz, 1935 MHz, 309.95 W, 68, P2, 0x0000000000000004
2026/08/26 22:46:46.816, 0, 20824 MiB, 80 %, 1935 MHz, 1935 MHz, 328.14 W, 68, P2, 0x0000000000000004
2026/08/26 22:46:47.816, 0, 20824 MiB, 80 %, 1935 MHz, 1935 MHz, 295.22 W, 68, P2, 0x0000000000000004
2026/08/26 22:46:48.816, 0, 346 MiB, 100 %, 1935 MHz, 1935 MHz, 237.48 W, 64, P2, 0x0000000000000000
2026/08/26 22:46:49.949, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 170.30 W, 62, P2, 0x0000000000000000
2026/08/26 22:46:50.949, 0, 346 MiB, 0 %, 1695 MHz, 1695 MHz, 158.91 W, 62, P2, 0x0000000000000000
2026/08/26 22:46:51.949, 0, 346 MiB, 19 %, 1695 MHz, 1695 MHz, 130.51 W, 60, P2, 0x0000000000000000
2026/08/26 22:46:52.949, 0, 19044 MiB, 0 %, 1950 MHz, 1950 MHz, 129.21 W, 59, P2, 0x0000000000000000
2026/08/26 22:46:53.951, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 156.53 W, 60, P2, 0x0000000000000000
2026/08/26 22:46:54.951, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 155.25 W, 60, P2, 0x0000000000000000
2026/08/26 22:46:55.951, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 155.21 W, 60, P2, 0x0000000000000000
2026/08/26 22:46:56.951, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 154.85 W, 60, P2, 0x0000000000000000
2026/08/26 22:46:57.951, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 154.68 W, 60, P2, 0x0000000000000000
2026/08/26 22:46:58.951, 0, 21094 MiB, 100 %, 1950 MHz, 1950 MHz, 156.53 W, 60, P2, 0x0000000000000000
2026/08/26 22:46:59.952, 0, 22286 MiB, 10 %, 1950 MHz, 1950 MHz, 195.03 W, 64, P2, 0x0000000000000004
2026/08/26 22:47:00.952, 0, 22286 MiB, 79 %, 1950 MHz, 1950 MHz, 265.79 W, 64, P2, 0x0000000000000000
2026/08/26 22:47:01.952, 0, 22286 MiB, 61 %, 1950 MHz, 1950 MHz, 288.44 W, 65, P2, 0x0000000000000004
2026/08/26 22:47:02.952, 0, 22286 MiB, 80 %, 1950 MHz, 1950 MHz, 330.24 W, 67, P2, 0x0000000000000004
2026/08/26 22:47:03.953, 0, 22286 MiB, 78 %, 1950 MHz, 1950 MHz, 330.55 W, 67, P2, 0x0000000000000004
2026/08/26 22:47:04.953, 0, 22292 MiB, 59 %, 1935 MHz, 1935 MHz, 259.96 W, 63, P2, 0x0000000000000004
2026/08/26 22:47:05.953, 0, 22292 MiB, 55 %, 1950 MHz, 1950 MHz, 232.46 W, 66, P2, 0x0000000000000004
2026/08/26 22:47:06.953, 0, 22292 MiB, 78 %, 1950 MHz, 1950 MHz, 327.00 W, 67, P2, 0x0000000000000004
2026/08/26 22:47:07.953, 0, 22292 MiB, 65 %, 1935 MHz, 1935 MHz, 248.74 W, 63, P2, 0x0000000000000004
2026/08/26 22:47:08.954, 0, 22292 MiB, 77 %, 1935 MHz, 1935 MHz, 292.48 W, 67, P2, 0x0000000000000000
2026/08/26 22:47:09.954, 0, 22292 MiB, 67 %, 1935 MHz, 1935 MHz, 297.15 W, 68, P2, 0x0000000000000004
2026/08/26 22:47:10.954, 0, 22292 MiB, 77 %, 1920 MHz, 1920 MHz, 266.57 W, 65, P2, 0x0000000000000004
2026/08/26 22:47:11.954, 0, 22292 MiB, 77 %, 1935 MHz, 1935 MHz, 323.24 W, 68, P2, 0x0000000000000004
2026/08/26 22:47:12.954, 0, 22292 MiB, 77 %, 1935 MHz, 1935 MHz, 327.63 W, 68, P2, 0x0000000000000004
2026/08/26 22:47:13.955, 0, 22292 MiB, 60 %, 1935 MHz, 1935 MHz, 290.05 W, 69, P2, 0x0000000000000004
2026/08/26 22:47:14.955, 0, 346 MiB, 100 %, 1935 MHz, 1935 MHz, 226.04 W, 63, P0, 0x0000000000000000
2026/08/26 22:47:16.002, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 170.84 W, 62, P2, 0x0000000000000000
2026/08/26 22:47:17.002, 0, 346 MiB, 0 %, 1695 MHz, 1695 MHz, 157.68 W, 61, P2, 0x0000000000000000
2026/08/26 22:47:18.002, 0, 346 MiB, 14 %, 1695 MHz, 1695 MHz, 131.64 W, 59, P2, 0x0000000000000000
2026/08/26 22:47:19.003, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 126.65 W, 59, P2, 0x0000000000000000
2026/08/26 22:47:20.003, 0, 18082 MiB, 99 %, 1950 MHz, 1950 MHz, 156.85 W, 60, P2, 0x0000000000000000
2026/08/26 22:47:21.011, 0, 18082 MiB, 99 %, 1950 MHz, 1950 MHz, 155.54 W, 60, P2, 0x0000000000000000
2026/08/26 22:47:22.011, 0, 18082 MiB, 99 %, 1950 MHz, 1950 MHz, 155.25 W, 60, P2, 0x0000000000000000
2026/08/26 22:47:23.011, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 155.10 W, 60, P2, 0x0000000000000000
2026/08/26 22:47:24.011, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 155.05 W, 60, P2, 0x0000000000000000
2026/08/26 22:47:25.012, 0, 21776 MiB, 2 %, 1950 MHz, 1950 MHz, 159.89 W, 60, P2, 0x0000000000000000
2026/08/26 22:47:26.012, 0, 21828 MiB, 66 %, 1950 MHz, 1950 MHz, 225.48 W, 64, P2, 0x0000000000000000
2026/08/26 22:47:27.012, 0, 21828 MiB, 76 %, 1950 MHz, 1950 MHz, 268.39 W, 65, P2, 0x0000000000000000
2026/08/26 22:47:28.012, 0, 21828 MiB, 40 %, 1950 MHz, 1950 MHz, 275.79 W, 66, P2, 0x0000000000000004
2026/08/26 22:47:29.012, 0, 21828 MiB, 69 %, 1950 MHz, 1950 MHz, 314.05 W, 67, P2, 0x0000000000000004
2026/08/26 22:47:30.013, 0, 21828 MiB, 73 %, 1950 MHz, 1950 MHz, 316.36 W, 67, P2, 0x0000000000000004
2026/08/26 22:47:31.013, 0, 21830 MiB, 69 %, 1950 MHz, 1950 MHz, 277.61 W, 64, P2, 0x0000000000000004
2026/08/26 22:47:32.013, 0, 21834 MiB, 100 %, 1950 MHz, 1950 MHz, 196.36 W, 61, P2, 0x0000000000000000
2026/08/26 22:47:33.013, 0, 21834 MiB, 71 %, 1950 MHz, 1950 MHz, 284.46 W, 67, P2, 0x0000000000000004
2026/08/26 22:47:34.013, 0, 21834 MiB, 69 %, 1950 MHz, 1950 MHz, 294.73 W, 65, P2, 0x0000000000000004
2026/08/26 22:47:35.013, 0, 21834 MiB, 67 %, 1950 MHz, 1950 MHz, 240.92 W, 67, P2, 0x0000000000000004
2026/08/26 22:47:36.014, 0, 21834 MiB, 70 %, 1935 MHz, 1935 MHz, 296.85 W, 64, P2, 0x0000000000000004
2026/08/26 22:47:37.014, 0, 21834 MiB, 70 %, 1920 MHz, 1920 MHz, 256.95 W, 65, P2, 0x0000000000000004
2026/08/26 22:47:38.014, 0, 21834 MiB, 39 %, 1935 MHz, 1935 MHz, 276.37 W, 67, P2, 0x0000000000000000
2026/08/26 22:47:39.014, 0, 21834 MiB, 70 %, 1935 MHz, 1935 MHz, 315.43 W, 68, P2, 0x0000000000000000
2026/08/26 22:47:40.014, 0, 21834 MiB, 72 %, 1935 MHz, 1935 MHz, 316.32 W, 68, P2, 0x0000000000000004
2026/08/26 22:47:41.015, 0, 21834 MiB, 73 %, 1935 MHz, 1935 MHz, 285.61 W, 67, P2, 0x0000000000000004
2026/08/26 22:47:42.015, 0, 85 MiB, 1 %, 1935 MHz, 1935 MHz, 267.45 W, 64, P2, 0x0000000000000000
